Gene Name,Upregulated,Downregulated,Max
NDUFA4,0.5947965383529663,0.5419998168945312,0.5947965383529663
DNAJC9,0.5410547256469727,0.5947937369346619,0.5947937369346619
PRPS1,0.5947410464286804,0.5410547256469727,0.5947410464286804
SLC35E3,0.48381584882736206,0.594730794429779,0.594730794429779
PIM1,0.5947116613388062,0.503336489200592,0.5947116613388062
FDFT1,0.5410547256469727,0.5947054624557495,0.5947054624557495
GCNT2,0.5946803689002991,0.5223782062530518,0.5946803689002991
WDR83OS,0.5145845413208008,0.5946752429008484,0.5946752429008484
WDR41,0.5946552753448486,0.5081742405891418,0.5946552753448486
PCNP,0.5946071147918701,0.5410547256469727,0.5946071147918701
SLIRP,0.5946029424667358,0.5410547256469727,0.5946029424667358
RNF38,0.46960973739624023,0.5945352911949158,0.5945352911949158
IL1B,0.5945260524749756,0.5533638596534729,0.5945260524749756
LGALS8,0.5944908857345581,0.4698978662490845,0.5944908857345581
IRF5,0.39406609535217285,0.5943852663040161,0.5943852663040161
MTMR10,0.5410547256469727,0.5943355560302734,0.5943355560302734
TIMM9,0.5942839980125427,0.49900227785110474,0.5942839980125427
PELI1,0.5418954491615295,0.5942783951759338,0.5942783951759338
TMX2,0.5942551493644714,0.5410547256469727,0.5942551493644714
ZNHIT6,0.5942547917366028,0.5335788726806641,0.5942547917366028
CDC42,0.5410547256469727,0.5942506790161133,0.5942506790161133
PTP4A1,0.5942347645759583,0.5410547256469727,0.5942347645759583
CARM1,0.5463889837265015,0.5941872000694275,0.5941872000694275
COPS2,0.5941724181175232,0.526250958442688,0.5941724181175232
NOD1,0.5339018106460571,0.5941364169120789,0.5941364169120789
ZNF148,0.5170285701751709,0.5941097736358643,0.5941097736358643
BRAF,0.5940837860107422,0.5198856592178345,0.5940837860107422
MFF,0.5940282344818115,0.5243492722511292,0.5940282344818115
THUMPD1,0.5410547256469727,0.5940117835998535,0.5940117835998535
UNC50,0.5185253024101257,0.594008207321167,0.594008207321167
CCNI,0.5410547256469727,0.5939952731132507,0.5939952731132507
LXN,0.5939714908599854,0.5410547256469727,0.5939714908599854
CRAMP1,0.5410547256469727,0.5939585566520691,0.5939585566520691
RIOX1,0.5246101021766663,0.593914806842804,0.593914806842804
PPP1CC,0.5939015746116638,0.5377832055091858,0.5939015746116638
UBE2Z,0.5410547256469727,0.593809187412262,0.593809187412262
DMTN,0.5439414978027344,0.593758761882782,0.593758761882782
UGCG,0.5937309861183167,0.5353917479515076,0.5937309861183167
MYD88,0.5937108993530273,0.5410547256469727,0.5937108993530273
RIOK3,0.5410547256469727,0.5937008857727051,0.5937008857727051
CEP57,0.5936214327812195,0.5084162354469299,0.5936214327812195
MTHFS,0.5401903390884399,0.5936208963394165,0.5936208963394165
HIPK2,0.5410547256469727,0.593588650226593,0.593588650226593
C2orf42,0.5410547256469727,0.5935876369476318,0.5935876369476318
RPRD1A,0.5410547256469727,0.59358149766922,0.59358149766922
FN3KRP,0.5410547256469727,0.5935056805610657,0.5935056805610657
PRKD3,0.5045689344406128,0.5934898853302002,0.5934898853302002
CIAO1,0.5410547256469727,0.5934891700744629,0.5934891700744629
BEST1,0.5934680700302124,0.5410547256469727,0.5934680700302124
PDIA4,0.5934529304504395,0.48760098218917847,0.5934529304504395
COPE,0.5934508442878723,0.535084068775177,0.5934508442878723
RPL8,0.5416247844696045,0.5933735370635986,0.5933735370635986
PIH1D1,0.5933545231819153,0.5410547256469727,0.5933545231819153
CDK7,0.5933036208152771,0.5410547256469727,0.5933036208152771
SRSF6,0.5932959318161011,0.5457769632339478,0.5932959318161011
HNRNPL,0.5468068718910217,0.5932021737098694,0.5932021737098694
RREB1,0.5410547256469727,0.5931806564331055,0.5931806564331055
CPT2,0.5931435823440552,0.5410547256469727,0.5931435823440552
RPL24,0.5930972695350647,0.46952319145202637,0.5930972695350647
SNRPG,0.5930938720703125,0.5410547256469727,0.5930938720703125
KDELR2,0.47794827818870544,0.5930924415588379,0.5930924415588379
CIR1,0.5930832028388977,0.5410547256469727,0.5930832028388977
MED16,0.5930607914924622,0.5015993714332581,0.5930607914924622
CDK6,0.5930425524711609,0.48953932523727417,0.5930425524711609
ZNF593,0.5929995775222778,0.5410547256469727,0.5929995775222778
RETREG1,0.5526857376098633,0.5929188132286072,0.5929188132286072
ALG8,0.5435261130332947,0.5928704142570496,0.5928704142570496
ALAS1,0.5928326845169067,0.512734591960907,0.5928326845169067
UBE3A,0.5927962064743042,0.4751133322715759,0.5927962064743042
SAMD9,0.5927412509918213,0.5410547256469727,0.5927412509918213
SNX27,0.5927391648292542,0.5410547256469727,0.5927391648292542
TRIM33,0.5926715731620789,0.5287286043167114,0.5926715731620789
TRAPPC2L,0.5926454067230225,0.4900844395160675,0.5926454067230225
FHOD1,0.5926424264907837,0.5410547256469727,0.5926424264907837
TAF1C,0.5390924215316772,0.5926400423049927,0.5926400423049927
PSMD14,0.5926265120506287,0.5410547256469727,0.5926265120506287
ATG3,0.5926058292388916,0.5382252335548401,0.5926058292388916
B3GNT2,0.5926031470298767,0.5410547256469727,0.5926031470298767
PRDX4,0.5925756096839905,0.5046516060829163,0.5925756096839905
RFX1,0.5410547256469727,0.5925372838973999,0.5925372838973999
USP39,0.5925201177597046,0.5378061532974243,0.5925201177597046
EIF3K,0.5310415625572205,0.5925189852714539,0.5925189852714539
TGOLN2,0.5410547256469727,0.592516303062439,0.592516303062439
OSBPL11,0.592503547668457,0.5410547256469727,0.592503547668457
ANAPC5,0.5924767255783081,0.5410547256469727,0.5924767255783081
KHDC4,0.5322089195251465,0.5924583673477173,0.5924583673477173
PCBP1,0.5410547256469727,0.5924472808837891,0.5924472808837891
MON1B,0.49413201212882996,0.5924139618873596,0.5924139618873596
CETN2,0.49341118335723877,0.5923749208450317,0.5923749208450317
LSM4,0.592332661151886,0.5417773723602295,0.592332661151886
PQBP1,0.5922576189041138,0.5410547256469727,0.5922576189041138
ATG2B,0.538568913936615,0.5922545194625854,0.5922545194625854
HEMK1,0.5922059416770935,0.5286479592323303,0.5922059416770935
EIPR1,0.5921380519866943,0.5410547256469727,0.5921380519866943
THYN1,0.592099130153656,0.5324220657348633,0.592099130153656
CSNK2A2,0.5920376181602478,0.4397165775299072,0.5920376181602478
APAF1,0.5920368432998657,0.5402916669845581,0.5920368432998657
INKA2,0.5410547256469727,0.5919451117515564,0.5919451117515564
ANXA7,0.5919080972671509,0.5234048962593079,0.5919080972671509
DARS,0.5918789505958557,0.4830414056777954,0.5918789505958557
PSMD11,0.5918702483177185,0.5237717032432556,0.5918702483177185
VAV2,0.5410547256469727,0.5918519496917725,0.5918519496917725
NUP188,0.5410547256469727,0.5917806625366211,0.5917806625366211
NFATC3,0.5410547256469727,0.5917701125144958,0.5917701125144958
TMED1,0.5917038917541504,0.5410547256469727,0.5917038917541504
RPS3A,0.5916851758956909,0.5408029556274414,0.5916851758956909
RCOR3,0.5916405320167542,0.494682639837265,0.5916405320167542
CDIPT,0.5421145558357239,0.5916276574134827,0.5916276574134827
ERGIC3,0.5915109515190125,0.5399713516235352,0.5915109515190125
NUMA1,0.5914748311042786,0.3791186511516571,0.5914748311042786
SNAP29,0.5914661884307861,0.5410547256469727,0.5914661884307861
YIPF6,0.5410547256469727,0.5914392471313477,0.5914392471313477
ZBTB43,0.5410547256469727,0.5914300084114075,0.5914300084114075
NCK1,0.5914207696914673,0.385900616645813,0.5914207696914673
GDPD5,0.5111321806907654,0.591412365436554,0.591412365436554
RNF130,0.5426720380783081,0.5913645625114441,0.5913645625114441
WDR70,0.5913349390029907,0.5326573252677917,0.5913349390029907
TIA1,0.5410547256469727,0.5912896394729614,0.5912896394729614
FLCN,0.5410547256469727,0.591278076171875,0.591278076171875
MAP3K8,0.5912746787071228,0.5011500120162964,0.5912746787071228
ZYX,0.5912034511566162,0.5416247844696045,0.5912034511566162
MFSD5,0.5071089267730713,0.5911558270454407,0.5911558270454407
HIPK3,0.5412060618400574,0.5911126732826233,0.5911126732826233
UNKL,0.5381008982658386,0.5910472869873047,0.5910472869873047
ZZEF1,0.5910165905952454,0.5361577868461609,0.5910165905952454
ARL2,0.5410547256469727,0.5910084843635559,0.5910084843635559
CDV3,0.5909296274185181,0.4593759775161743,0.5909296274185181
TTC4,0.5419638752937317,0.590927243232727,0.590927243232727
ORAI2,0.5410547256469727,0.590920627117157,0.590920627117157
CDK5RAP1,0.5410547256469727,0.5908712148666382,0.5908712148666382
ZSCAN18,0.5277892351150513,0.5908621549606323,0.5908621549606323
GALNT6,0.525664210319519,0.590814471244812,0.590814471244812
TMF1,0.5907758474349976,0.5478442907333374,0.5907758474349976
CCT3,0.5321972966194153,0.5907557606697083,0.5907557606697083
MARCH6,0.5907531380653381,0.5159943699836731,0.5907531380653381
CLSTN1,0.5410547256469727,0.5906285643577576,0.5906285643577576
SQOR,0.5906257033348083,0.5410547256469727,0.5906257033348083
SNN,0.5364231467247009,0.5905638933181763,0.5905638933181763
FHL1,0.5478746294975281,0.5905333757400513,0.5905333757400513
VPS4B,0.5410547256469727,0.5905333161354065,0.5905333161354065
FASTKD5,0.41668441891670227,0.5905012488365173,0.5905012488365173
ERCC5,0.5410547256469727,0.5904715061187744,0.5904715061187744
SHQ1,0.5410547256469727,0.5904554724693298,0.5904554724693298
SPTLC2,0.590396523475647,0.5015280246734619,0.590396523475647
HYPK,0.5903620719909668,0.5426417589187622,0.5903620719909668
TRMT112,0.5410547256469727,0.590325653553009,0.590325653553009
KLHDC4,0.5902412533760071,0.5465947389602661,0.5902412533760071
PRPF18,0.5331302285194397,0.5902168154716492,0.5902168154716492
TMEM11,0.5901461839675903,0.5410547256469727,0.5901461839675903
RPS26,0.5901455283164978,0.5588858723640442,0.5901455283164978
GRWD1,0.5410547256469727,0.590138852596283,0.590138852596283
POLB,0.5901167988777161,0.5416247844696045,0.5901167988777161
KPNA2,0.4955379068851471,0.5900468826293945,0.5900468826293945
CEP41,0.5410547256469727,0.5900265574455261,0.5900265574455261
TUBA1C,0.4764184355735779,0.5900212526321411,0.5900212526321411
MPC1,0.5111038684844971,0.5899761915206909,0.5899761915206909
EXOSC1,0.551362931728363,0.5899561047554016,0.5899561047554016
ZDHHC3,0.5410547256469727,0.5897537469863892,0.5897537469863892
GOLGA2,0.5897066593170166,0.5410547256469727,0.5897066593170166
USP3,0.5897024273872375,0.5360034108161926,0.5897024273872375
KEAP1,0.589699923992157,0.5410547256469727,0.589699923992157
CDC40,0.46367505192756653,0.5896912217140198,0.5896912217140198
RNASET2,0.5410547256469727,0.5896336436271667,0.5896336436271667
TMEM208,0.5164976119995117,0.5895313024520874,0.5895313024520874
KRIT1,0.4254738986492157,0.5894924402236938,0.5894924402236938
PLAUR,0.5894332528114319,0.5410547256469727,0.5894332528114319
HIVEP2,0.5215454697608948,0.5894322395324707,0.5894322395324707
HTRA2,0.5894080996513367,0.5357488989830017,0.5894080996513367
NCOA6,0.5893819332122803,0.5410547256469727,0.5893819332122803
STAT2,0.5425965785980225,0.5893717408180237,0.5893717408180237
H2AFV,0.5341283082962036,0.5893488526344299,0.5893488526344299
PLOD1,0.5893323421478271,0.5374363660812378,0.5893323421478271
NDUFA3,0.5893251299858093,0.47752755880355835,0.5893251299858093
IK,0.5892868638038635,0.524005115032196,0.5892868638038635
LNPEP,0.5492004752159119,0.5892843008041382,0.5892843008041382
LMNA,0.5892823338508606,0.31274670362472534,0.5892823338508606
ADAM10,0.5892671942710876,0.5209894180297852,0.5892671942710876
PTMA,0.5416247844696045,0.5892643928527832,0.5892643928527832
KCTD2,0.589206337928772,0.528357207775116,0.589206337928772
TRAM1,0.5056425929069519,0.5892049670219421,0.5892049670219421
CCDC69,0.5352374315261841,0.5891836285591125,0.5891836285591125
FAM8A1,0.5891818404197693,0.5410547256469727,0.5891818404197693
EIF2S1,0.5891631245613098,0.48184818029403687,0.5891631245613098
DNAJC15,0.5108240842819214,0.5889764428138733,0.5889764428138733
CRYBG1,0.5889431834220886,0.5158852338790894,0.5889431834220886
C1QBP,0.5403404831886292,0.5889220237731934,0.5889220237731934
ITGB1BP1,0.4143255949020386,0.5888850092887878,0.5888850092887878
TPM1,0.5888333916664124,0.5410547256469727,0.5888333916664124
SERPING1,0.5888170599937439,0.5416247844696045,0.5888170599937439
WIPI1,0.5888162851333618,0.5410547256469727,0.5888162851333618
AKT1,0.5314671397209167,0.58879554271698,0.58879554271698
SNRPF,0.5268208980560303,0.5886916518211365,0.5886916518211365
VPS50,0.5886915326118469,0.4668905735015869,0.5886915326118469
GTF2H1,0.5886838436126709,0.5410547256469727,0.5886838436126709
SAP18,0.5303851366043091,0.5886775255203247,0.5886775255203247
CTDSP2,0.5410547256469727,0.5886274576187134,0.5886274576187134
AVL9,0.5885895490646362,0.5410547256469727,0.5885895490646362
USP16,0.5885576009750366,0.5410547256469727,0.5885576009750366
RHOC,0.5189417600631714,0.5885464549064636,0.5885464549064636
WDR48,0.5410547256469727,0.5885460376739502,0.5885460376739502
MAN2B2,0.5279167294502258,0.5885241031646729,0.5885241031646729
VAMP1,0.5884814858436584,0.544705867767334,0.5884814858436584
PLCB2,0.5884379744529724,0.5431424975395203,0.5884379744529724
BCL6,0.5884286165237427,0.5410547256469727,0.5884286165237427
TMEM259,0.512000560760498,0.5884138345718384,0.5884138345718384
STX4,0.5883998870849609,0.5410547256469727,0.5883998870849609
TYW1,0.5410547256469727,0.5883923768997192,0.5883923768997192
ABI1,0.5883802771568298,0.5302280783653259,0.5883802771568298
KIAA0513,0.5410547256469727,0.5883778929710388,0.5883778929710388
KRR1,0.47450122237205505,0.5882717370986938,0.5882717370986938
PLEKHA1,0.5410547256469727,0.5882302522659302,0.5882302522659302
ECHDC3,0.5882206559181213,0.5410547256469727,0.5882206559181213
PIGB,0.5881553292274475,0.5410547256469727,0.5881553292274475
GABARAPL1,0.5414004325866699,0.588119626045227,0.588119626045227
RUNDC3A,0.5881123542785645,0.5410547256469727,0.5881123542785645
COX6C,0.588087260723114,0.5416247844696045,0.588087260723114
WWP2,0.5410547256469727,0.588053286075592,0.588053286075592
PSME2,0.5410547256469727,0.5880281329154968,0.5880281329154968
KIF21B,0.5879936814308167,0.5410547256469727,0.5879936814308167
PIP4K2A,0.5118764638900757,0.5879895091056824,0.5879895091056824
DDX24,0.5356235504150391,0.5879514217376709,0.5879514217376709
TBK1,0.5879424810409546,0.5410547256469727,0.5879424810409546
CDKAL1,0.5438987016677856,0.5879225134849548,0.5879225134849548
YBX1,0.5410547256469727,0.587899923324585,0.587899923324585
CHPT1,0.5410547256469727,0.5878537893295288,0.5878537893295288
LFNG,0.5410547256469727,0.587827742099762,0.587827742099762
RPL5,0.5416247844696045,0.5878256559371948,0.5878256559371948
NUDT21,0.5878101587295532,0.5410547256469727,0.5878101587295532
INTS12,0.5878095030784607,0.5410547256469727,0.5878095030784607
COIL,0.5336844325065613,0.5878092646598816,0.5878092646598816
UVRAG,0.5877870917320251,0.5261397957801819,0.5877870917320251
DUSP12,0.587758481502533,0.5410547256469727,0.587758481502533
PSMD12,0.5877068638801575,0.5394263863563538,0.5877068638801575
NFX1,0.5876721739768982,0.5410547256469727,0.5876721739768982
CEBPG,0.5876678824424744,0.5253448486328125,0.5876678824424744
SULT1A1,0.5876588821411133,0.541925311088562,0.5876588821411133
DERL1,0.469951868057251,0.5876429080963135,0.5876429080963135
LARS,0.5410547256469727,0.5876370668411255,0.5876370668411255
TTC37,0.5876044631004333,0.44524773955345154,0.5876044631004333
NECAP2,0.5387318134307861,0.5875218510627747,0.5875218510627747
SERP1,0.5338326096534729,0.5875181555747986,0.5875181555747986
DYSF,0.5874626040458679,0.5307442545890808,0.5874626040458679
CFDP1,0.5465863347053528,0.5874577760696411,0.5874577760696411
NPTN,0.5874340534210205,0.5223850011825562,0.5874340534210205
HIGD2A,0.5873904824256897,0.534247875213623,0.5873904824256897
MBOAT2,0.5873653292655945,0.5410547256469727,0.5873653292655945
EPB41,0.5421873927116394,0.5873580574989319,0.5873580574989319
SMAD4,0.5410547256469727,0.5873537659645081,0.5873537659645081
RAP1B,0.5410547256469727,0.5873532295227051,0.5873532295227051
SHLD2,0.5873505473136902,0.5410547256469727,0.5873505473136902
MLLT10,0.5113580226898193,0.5873404741287231,0.5873404741287231
CCDC90B,0.5873004198074341,0.5410547256469727,0.5873004198074341
SERPINB8,0.5872558951377869,0.48653513193130493,0.5872558951377869
KLHL2,0.5872451663017273,0.5019206404685974,0.5872451663017273
CTR9,0.539479672908783,0.5871344208717346,0.5871344208717346
GLRX2,0.5410547256469727,0.5870721936225891,0.5870721936225891
RNF19A,0.5410547256469727,0.587003231048584,0.587003231048584
CANT1,0.5280770063400269,0.5869635939598083,0.5869635939598083
COX20,0.5869531631469727,0.529739499092102,0.5869531631469727
EIF5A,0.5445645451545715,0.5869436860084534,0.5869436860084534
NDUFA9,0.5402424335479736,0.5869102478027344,0.5869102478027344
MSRB2,0.5410547256469727,0.586867094039917,0.586867094039917
CHCHD7,0.5868210792541504,0.46611472964286804,0.5868210792541504
CBX3,0.5254355669021606,0.5867966413497925,0.5867966413497925
MCTS1,0.5867649912834167,0.5410547256469727,0.5867649912834167
EIF1B,0.5867646336555481,0.5257006883621216,0.5867646336555481
METTL7A,0.5867586731910706,0.425316721200943,0.5867586731910706
PJA2,0.5867341160774231,0.5409194231033325,0.5867341160774231
TRMT5,0.5867127180099487,0.5410547256469727,0.5867127180099487
ARPC1A,0.586681067943573,0.5416247844696045,0.586681067943573
CYBA,0.5866547226905823,0.49978572130203247,0.5866547226905823
SF3B1,0.5410547256469727,0.586601197719574,0.586601197719574
DSTYK,0.5086763501167297,0.5865418910980225,0.5865418910980225
ANKRD49,0.586496114730835,0.5410547256469727,0.586496114730835
PKN2,0.5864771008491516,0.4976336658000946,0.5864771008491516
NUP50,0.5410547256469727,0.5863416194915771,0.5863416194915771
MAP2K3,0.5410547256469727,0.586323082447052,0.586323082447052
SMAP1,0.5863226056098938,0.5410547256469727,0.5863226056098938
NAA10,0.5862879753112793,0.5410547256469727,0.5862879753112793
MSN,0.5410547256469727,0.5862829685211182,0.5862829685211182
TANK,0.5862669944763184,0.5410547256469727,0.5862669944763184
RABIF,0.5263694524765015,0.5862613916397095,0.5862613916397095
RPL34,0.5862600207328796,0.5410547256469727,0.5862600207328796
MRPL3,0.5862596035003662,0.5410547256469727,0.5862596035003662
MAP2K2,0.5862414836883545,0.5285532474517822,0.5862414836883545
SCAF11,0.5410547256469727,0.5862178206443787,0.5862178206443787
TMEM186,0.5861645340919495,0.48782825469970703,0.5861645340919495
RNF146,0.5861532688140869,0.5365288257598877,0.5861532688140869
LIME1,0.5861024260520935,0.5431217551231384,0.5861024260520935
HDDC2,0.5860753655433655,0.5410547256469727,0.5860753655433655
KDM4C,0.5410547256469727,0.5860460996627808,0.5860460996627808
GRSF1,0.5410547256469727,0.5860429406166077,0.5860429406166077
NBR1,0.5000750422477722,0.5860376954078674,0.5860376954078674
AGAP4,0.5295886397361755,0.5859382748603821,0.5859382748603821
VAMP8,0.5859142541885376,0.5416247844696045,0.5859142541885376
CEBPD,0.5448447465896606,0.5859078764915466,0.5859078764915466
COL4A3BP,0.5858808755874634,0.4762183129787445,0.5858808755874634
DAPK2,0.585831880569458,0.5410547256469727,0.585831880569458
RDH5,0.4795093834400177,0.5857929587364197,0.5857929587364197
MVB12B,0.5857051610946655,0.5314786434173584,0.5857051610946655
AKAP13,0.5467788577079773,0.5856887698173523,0.5856887698173523
G3BP1,0.5410547256469727,0.5856379270553589,0.5856379270553589
BLMH,0.5856335759162903,0.5410547256469727,0.5856335759162903
ETFB,0.5855897068977356,0.5339698195457458,0.5855897068977356
TMEM184C,0.5410547256469727,0.5855798125267029,0.5855798125267029
SNX11,0.5855542421340942,0.5410547256469727,0.5855542421340942
ADIPOR2,0.5854727625846863,0.5410547256469727,0.5854727625846863
TRIT1,0.5166307091712952,0.5853859782218933,0.5853859782218933
SLC39A6,0.4948329031467438,0.5853678584098816,0.5853678584098816
NAA16,0.5410547256469727,0.5853057503700256,0.5853057503700256
PNKP,0.5852754712104797,0.5210716128349304,0.5852754712104797
SUCLG1,0.5410547256469727,0.585227906703949,0.585227906703949
LARP7,0.5852037072181702,0.4885689914226532,0.5852037072181702
CHD1L,0.5410547256469727,0.5851870775222778,0.5851870775222778
DOCK2,0.5851744413375854,0.5270262360572815,0.5851744413375854
CYFIP1,0.5851466655731201,0.5410547256469727,0.5851466655731201
ZNF276,0.5345275402069092,0.5851311683654785,0.5851311683654785
IER5,0.5040271878242493,0.5851036310195923,0.5851036310195923
DVL2,0.5410547256469727,0.5850468873977661,0.5850468873977661
PRKCD,0.585045337677002,0.5410547256469727,0.585045337677002
DHPS,0.585034966468811,0.5410547256469727,0.585034966468811
DDOST,0.5850330591201782,0.5410547256469727,0.5850330591201782
BCL2,0.5410547256469727,0.5850328207015991,0.5850328207015991
DCAF6,0.541410505771637,0.5850286483764648,0.5850286483764648
ST6GALNAC2,0.5203319191932678,0.585018515586853,0.585018515586853
SART3,0.5410547256469727,0.5850105881690979,0.5850105881690979
SENP6,0.542956531047821,0.5850003957748413,0.5850003957748413
DYNC1I2,0.5410547256469727,0.5849802494049072,0.5849802494049072
CEP68,0.4510107934474945,0.58493971824646,0.58493971824646
HLA-E,0.5450578927993774,0.5849100351333618,0.5849100351333618
ASCC3,0.5848947167396545,0.5410547256469727,0.5848947167396545
SEH1L,0.5410547256469727,0.5848934054374695,0.5848934054374695
GOSR1,0.5410547256469727,0.584813117980957,0.584813117980957
NSF,0.5847996473312378,0.5082249045372009,0.5847996473312378
CPT1B,0.5847980976104736,0.5366029739379883,0.5847980976104736
CELF1,0.5410547256469727,0.5847951173782349,0.5847951173782349
TNFRSF10B,0.5410547256469727,0.5847713947296143,0.5847713947296143
RAB14,0.5210107564926147,0.5847634077072144,0.5847634077072144
SF3B4,0.41717368364334106,0.5847349166870117,0.5847349166870117
CFAP20,0.5410547256469727,0.5847344994544983,0.5847344994544983
CTBP2,0.5410547256469727,0.5847235321998596,0.5847235321998596
KRT23,0.5847223997116089,0.5410547256469727,0.5847223997116089
NUP133,0.5018602609634399,0.5847158432006836,0.5847158432006836
XK,0.5846999883651733,0.5416247844696045,0.5846999883651733
MRPS30,0.5431884527206421,0.5846054553985596,0.5846054553985596
ELF4,0.5410513281822205,0.5845826864242554,0.5845826864242554
HK1,0.5410547256469727,0.5844700932502747,0.5844700932502747
DDX21,0.5410547256469727,0.5844568610191345,0.5844568610191345
RPS2,0.5416247844696045,0.5844550132751465,0.5844550132751465
SMG7,0.5428559184074402,0.5844542980194092,0.5844542980194092
OGFRL1,0.5844394564628601,0.5410547256469727,0.5844394564628601
RBM25,0.5339856743812561,0.5844180583953857,0.5844180583953857
R3HDM1,0.5843416452407837,0.5410547256469727,0.5843416452407837
PRKCI,0.5843272805213928,0.5260674357414246,0.5843272805213928
UBE4A,0.5843085646629333,0.5410547256469727,0.5843085646629333
NCOA3,0.5842588543891907,0.53943932056427,0.5842588543891907
POLR1D,0.5842404365539551,0.5410547256469727,0.5842404365539551
ITFG1,0.5842316746711731,0.5410547256469727,0.5842316746711731
FBXO11,0.5841740965843201,0.5410547256469727,0.5841740965843201
OGFOD1,0.5841724276542664,0.521601676940918,0.5841724276542664
PLCG1,0.5841274857521057,0.5194879174232483,0.5841274857521057
TSR3,0.5133222937583923,0.584101140499115,0.584101140499115
RNF103,0.5840355753898621,0.5047503113746643,0.5840355753898621
MAP3K2,0.5840167999267578,0.5410547256469727,0.5840167999267578
PITPNC1,0.5467585325241089,0.5839916467666626,0.5839916467666626
WASHC4,0.5410547256469727,0.5839641094207764,0.5839641094207764
SRCAP,0.5410547256469727,0.5839492082595825,0.5839492082595825
GNPTAB,0.5287381410598755,0.583940327167511,0.583940327167511
B3GALT4,0.5839330554008484,0.509998083114624,0.5839330554008484
STX8,0.5839142799377441,0.5410547256469727,0.5839142799377441
DENND1C,0.5839136242866516,0.5321034789085388,0.5839136242866516
GOLGA8B,0.5058695077896118,0.5838803648948669,0.5838803648948669
RANBP3,0.5410547256469727,0.5838788747787476,0.5838788747787476
LLPH,0.5838725566864014,0.5407791137695312,0.5838725566864014
ARGLU1,0.58384770154953,0.5410547256469727,0.58384770154953
IMMT,0.5838443040847778,0.500444769859314,0.5838443040847778
PEA15,0.5410547256469727,0.5838325619697571,0.5838325619697571
UQCRB,0.5838091969490051,0.501944363117218,0.5838091969490051
AAR2,0.5448117256164551,0.5838020443916321,0.5838020443916321
RNF10,0.5410547256469727,0.5838015675544739,0.5838015675544739
RANBP10,0.5410547256469727,0.583788275718689,0.583788275718689
PARP12,0.5428856611251831,0.5837870836257935,0.5837870836257935
CTSZ,0.5410547256469727,0.5837653875350952,0.5837653875350952
DDX41,0.5837454199790955,0.5410547256469727,0.5837454199790955
ZNF83,0.5410547256469727,0.5837423205375671,0.5837423205375671
ARHGAP1,0.5446086525917053,0.5837318897247314,0.5837318897247314
SERINC1,0.5837307572364807,0.5410547256469727,0.5837307572364807
WDR82,0.5410547256469727,0.5837266445159912,0.5837266445159912
RALGPS2,0.5410547256469727,0.5836690068244934,0.5836690068244934
DPM2,0.5410547256469727,0.583659827709198,0.583659827709198
KAT6B,0.5406365990638733,0.5836538672447205,0.5836538672447205
CEMIP2,0.5836467742919922,0.5010418891906738,0.5836467742919922
ZNF37A,0.5585598945617676,0.5836279988288879,0.5836279988288879
MINDY1,0.5355406999588013,0.5836189389228821,0.5836189389228821
KLF10,0.5836039185523987,0.5413622260093689,0.5836039185523987
TBPL1,0.5835739970207214,0.5410547256469727,0.5835739970207214
COQ9,0.5835678577423096,0.5410547256469727,0.5835678577423096
INTS13,0.5835631489753723,0.5295315980911255,0.5835631489753723
RPL21,0.5835212469100952,0.4345034956932068,0.5835212469100952
PRDX1,0.5834980010986328,0.5410547256469727,0.5834980010986328
TSTA3,0.5834857821464539,0.5146236419677734,0.5834857821464539
ATP6V0D1,0.583416223526001,0.5410547256469727,0.583416223526001
NUDT9,0.5416247844696045,0.5833890438079834,0.5833890438079834
EIF3M,0.5412624478340149,0.5833435654640198,0.5833435654640198
THAP11,0.5339779257774353,0.5832237005233765,0.5832237005233765
MRPL40,0.5832003951072693,0.5410547256469727,0.5832003951072693
PDHX,0.5831473469734192,0.5362194180488586,0.5831473469734192
JADE2,0.5410547256469727,0.5831451416015625,0.5831451416015625
ACIN1,0.583128809928894,0.5410547256469727,0.583128809928894
DAP,0.5831167697906494,0.5410547256469727,0.5831167697906494
RAB27A,0.5831141471862793,0.5109627842903137,0.5831141471862793
MEF2D,0.5410547256469727,0.583111047744751,0.583111047744751
PRR14L,0.5494446754455566,0.5831078886985779,0.5831078886985779
IQSEC1,0.5831078290939331,0.5410547256469727,0.5831078290939331
SPG7,0.5463349223136902,0.5831003785133362,0.5831003785133362
ENC1,0.5247463583946228,0.5830990076065063,0.5830990076065063
FASTKD1,0.5410547256469727,0.58309406042099,0.58309406042099
MAK16,0.5410547256469727,0.58307945728302,0.58307945728302
SPG21,0.5416247844696045,0.5830772519111633,0.5830772519111633
NARF,0.5830605030059814,0.5460366606712341,0.5830605030059814
ZNF544,0.5829752087593079,0.541662871837616,0.5829752087593079
CHFR,0.5829675793647766,0.5455118417739868,0.5829675793647766
PSMA3,0.5829508900642395,0.5410547256469727,0.5829508900642395
TRIM25,0.5430641770362854,0.5829131007194519,0.5829131007194519
GRK5,0.5829039216041565,0.4766368865966797,0.5829039216041565
AFF1,0.5477639436721802,0.5828830599784851,0.5828830599784851
SMCO4,0.5171331763267517,0.582877516746521,0.582877516746521
NDUFS8,0.5410547256469727,0.5828673839569092,0.5828673839569092
UBAC1,0.4955843985080719,0.5828549265861511,0.5828549265861511
KLF4,0.5279209613800049,0.5828438997268677,0.5828438997268677
